website,city,name,zip,phone2,phone1,page_link,rank,state,longitude,address,latitude
http://www.thesecretgardenrestaurant.com,Moorpark,Secret Garden Restaurant,93021,,(805) 552-9523,http://www.yellowpages.com/moorpark-ca/mip/secret-garden-restaurant-2739160?lid=2739160,4.0 stars,CA,-118.87845,255 E High St,,34.2854
,Moorpark,Maria's Family Restaurant,93021,,(805) 523-1058,http://www.yellowpages.com/moorpark-ca/mip/marias-family-restaurant-14906091?lid=14906091,5.0 stars,CA,-118.88083,104 E High St,,34.28541
http://www.dennys.com/,Moorpark,Denny's,93021,,(805) 530-0999,http://www.yellowpages.com/moorpark-ca/mip/dennys-7730006?lid=7730006,0.0 stars,CA,-118.86762,832 New Los Angeles Ave,,34.28014
,Moorpark,Bauducco's Italian Restaurant,93021,,(805) 532-0048,http://www.yellowpages.com/moorpark-ca/mip/bauduccos-italian-restaurant-2534394?lid=2534394,0.0 stars,CA,-118.89339,563 W Los Angeles Ave,,34.27903
http://www.cajunkitchencafesb.com,Santa Barbara,Cajun Kitchen,93101,,(805) 965-1004,http://www.yellowpages.com/santa-barbara-ca/mip/cajun-kitchen-458055344?lid=458055344,4.0 stars,CA,-119.7017,901 Chapala St,,34.41951
http://www.cajunkitchencafesb.com,Santa Barbara,Cajun Kitchen,93101,,(805) 687-2062,http://www.yellowpages.com/santa-barbara-ca/mip/cajun-kitchen-4546014?lid=4546014,0.0 stars,CA,-119.71626,1924 De La Vina St,,34.42818
http://anchorwoodfirekitchen.com,Santa Barbara,Anchor Woodfire Kitchen,93101,,(805) 845-0989,http://www.yellowpages.com/santa-barbara-ca/mip/anchor-woodfire-kitchen-476100028?lid=476100028,0.0 stars,CA,-119.69136,119 State St,,34.41377
http://www.fourseasons.com/santabarbara/dining/restaurants/bella_vista/,Santa Barbara,Bella Vista at Four Seasons Resort The Biltmore Santa Barbara,93108,,(805) 565-8237,http://www.yellowpages.com/santa-barbara-ca/mip/bella-vista-at-four-seasons-resort-the-biltmore-santa-barbara-481121827?lid=481121827,0.0 stars,CA,-119.64185,1260 Channel Dr,,34.416557
http://www.paradisestoresb.com,Santa Barbara,Paradise Store & Grill,93105,,(805) 967-3254,http://www.yellowpages.com/santa-barbara-ca/mip/paradise-store-grill-8413302?lid=8413302,0.0 stars,CA,-119.77706,1 Paradise Rd,,34.546207
http://www.fourseasons.com/,Santa Barbara,Bella Vista,93108,,(805) 969-2261,http://www.yellowpages.com/santa-barbara-ca/mip/bella-vista-419999?lid=419999,0.0 stars,CA,-119.64185,1260 Channel Dr,,34.416557
http://www.rubys.com,Santa Barbara,Ruby's Diner,93101,,(805) 564-1941,http://www.yellowpages.com/santa-barbara-ca/mip/rubys-diner-8012195?lid=8012195,0.0 stars,CA,-119.69902,601 Paseo Nuevo,,34.4186
http://www.yenchingsb.com/,Santa Barbara,Yen Ching Restaurant,93101,,(805) 962-8754,http://www.yellowpages.com/santa-barbara-ca/mip/yen-ching-restaurant-463170685?lid=463170685,0.0 stars,CA,-119.69735,615 State St,,34.418137
http://www.nickydspizza.com,Santa Barbara,Nicky D's Wood Fired Pizza,93105,,(805) 898-2222,http://www.yellowpages.com/santa-barbara-ca/mip/nicky-ds-wood-fired-pizza-463079477?lid=463079477,0.0 stars,CA,-119.72646,2840 De La Vina St,,34.436882
http://www.itsukirestaurant.com,Santa Barbara,Itsuki Restaurant,93110,,(805) 687-3838,http://www.yellowpages.com/santa-barbara-ca/mip/itsuki-restaurant-12065800?lid=12065800,0.0 stars,CA,-119.75604,4020 Calle Real Ste 3,,34.44105
,Santa Barbara,California Crisp,93101,,(805) 845-2254,http://www.yellowpages.com/santa-barbara-ca/mip/california-crisp-456821492?lid=456821492,0.0 stars,CA,-119.69862,718 State St,,34.41908
http://www.viavaisb.com,Santa Barbara,Via Vai Trattoria Pizzeria,93108,,(805) 565-9393,http://www.yellowpages.com/santa-barbara-ca/mip/via-vai-trattoria-pizzeria-10199051?lid=10199051,4.0 stars,CA,-119.63227,1483 E Valley Rd Ste 20,,34.43703
http://wahoos.com,Santa Barbara,Wahoo's Fish Tacos,93101,,(805) 966-1586,http://www.yellowpages.com/santa-barbara-ca/mip/wahoos-fish-tacos-2685666?lid=2685666,0.0 stars,CA,-119.69591,511 State St,,34.41706
,Santa Barbara,Garrett's Old Fashion Restaurant,93105,,(805) 569-0400,http://www.yellowpages.com/santa-barbara-ca/mip/garretts-old-fashion-restaurant-7788800?lid=7788800,0.0 stars,CA,-119.71471,2001 State St,,34.43083
http://www.sbfishhouse.com,Santa Barbara,Fishouse,93101,,(805) 966-2112,http://www.yellowpages.com/santa-barbara-ca/mip/fishouse-457142025?lid=457142025,4.0 stars,CA,-119.68801,101 E Cabrillo Blvd,,34.41326
http://www.cavarestaurant.com,Santa Barbara,Cava Restaurant & Bar,93108,,(805) 969-8500,http://www.yellowpages.com/santa-barbara-ca/mip/cava-restaurant-bar-363076?lid=363076,4.0 stars,CA,-119.64403,1212 Coast Village Rd,,34.421085
http://www.opalrestaurantandbar.com/,Santa Barbara,Opal Restaurant & Bar,93101,,(805) 966-9676,http://www.yellowpages.com/santa-barbara-ca/mip/opal-restaurant-bar-6991791?lid=6991791,4.0 stars,CA,-119.70637,1325 State St,,34.424744
http://www.elpaseosb.com,Santa Barbara,El Paseo Restaurant,93101,,(805) 962-6050,http://www.yellowpages.com/santa-barbara-ca/mip/el-paseo-restaurant-8443869?lid=8443869,4.0 stars,CA,-119.69887,10 El Paseo,,34.420944
http://www.enterprisefishco.com,Santa Barbara,Enterprise Fish Co.,93101,,(805) 962-3313,http://www.yellowpages.com/santa-barbara-ca/mip/enterprise-fish-co-1681995?lid=1681995,3.5 stars,CA,-119.69215,225 State St,,34.41437
http://www.trattoriavittoria.com,Santa Barbara,Trattoria Vittoria,93101,,(805) 962-5014,http://www.yellowpages.com/santa-barbara-ca/mip/trattoria-vittoria-10930798?lid=10930798,5.0 stars,CA,-119.70533,30 E Victoria St,,34.424713
http://www.silvergreens.com/,Santa Barbara,Silvergreens Restaurant,93101,,(805) 962-8500,http://www.yellowpages.com/santa-barbara-ca/mip/silvergreens-restaurant-1161409?lid=1161409,0.0 stars,CA,-119.70034,791 Chapala St,,34.418472
http://mesacafesb.iarbiz.com/uK4QHLcjYa4=,Santa Barbara,Mesa Cafe,93109,,(805) 695-2194,http://www.yellowpages.com/santa-barbara-ca/mip/mesa-cafe-480146097?lid=1000220174392,0.0 stars,CA,-119.722565,1968 Cliff Dr,,34.401665
http://edomasasushi.iarbiz.com/eFYc3B0BREU=,Santa Barbara,Edomasa,93105,,(805) 319-7450,http://www.yellowpages.com/santa-barbara-ca/mip/edomasa-13851801?lid=1000202014212,3.5 stars,CA,-119.72514,2710 De La Vina St,,34.435463
http://arnoldis.iarbiz.com/AdOmxW2m6ak=,Santa Barbara,Arnoldi's Cafe,93101,,(805) 319-7438,http://www.yellowpages.com/santa-barbara-ca/mip/arnoldis-cafe-15132135?lid=1000219893286,0.0 stars,CA,-119.69111,600 Olive St,,34.42308
http://www.ihop.com,Santa Barbara,IHOP,93101,,(805) 898-1886,http://www.yellowpages.com/santa-barbara-ca/mip/ihop-467539740?lid=467539740,0.0 stars,CA,-119.71085,1701 State St,,34.42803
http://www.nardonnespizzeriasb.com,Santa Barbara,Nardonnes La Famiglia Pizzeria,93101,,(805) 845-4900,http://www.yellowpages.com/santa-barbara-ca/mip/nardonnes-la-famiglia-pizzeria-468045773?lid=468045773,0.0 stars,CA,-119.69822,17 W Ortega St,,34.41854
http://www.casablancasb.com,Santa Barbara,Casa Blanca Restaurant and Cantina,93101,,(805) 845-8966,http://www.yellowpages.com/santa-barbara-ca/mip/casa-blanca-restaurant-and-cantina-468336691?lid=468336691,0.0 stars,CA,-119.693665,330 State St,,34.415447
http://www.farmerboy.com,Santa Barbara,Farmer Boy,93105,,(805) 687-7011,http://www.yellowpages.com/santa-barbara-ca/mip/farmer-boy-30920090?lid=30920090,0.0 stars,CA,-119.73766,3427 State St,,34.440407
http://www.mimosasantabarbara.com/,Santa Barbara,Restaurant Mimosa,93101,,(805) 963-2272,http://www.yellowpages.com/santa-barbara-ca/mip/restaurant-mimosa-468854360?lid=468854360,0.0 stars,CA,-119.69852,714 State St,,34.419003
http://www.winecask.com,Santa Barbara,Wine Cask,93101,,(805) 966-9463,http://www.yellowpages.com/santa-barbara-ca/mip/wine-cask-460641994?lid=460641994,3.0 stars,CA,-119.6988,813 Anacapa St,,34.4212
http://www.grissiniristoranteitaliano.com,Agoura Hills,Grissini Italian Restorante,91301,,(818) 735-9711,http://www.yellowpages.com/agoura-hills-ca/mip/grissini-italian-restorante-4950444?lid=4950444,5.0 stars,CA,-118.778984,30125 Agoura Rd,,34.145035
http://www.woodranch.com,Agoura Hills,Wood Ranch BBQ & Grill,91301,,(818) 597-8900,http://www.yellowpages.com/agoura-hills-ca/mip/wood-ranch-bbq-grill-6623947?lid=6623947,3.5 stars,CA,-118.75583,5050 Cornell Rd,,34.143932
http://www.willysbbqandgrill.com,Agoura Hills,Willy's BBQ & Grill,91301,,(818) 991-7227,http://www.yellowpages.com/agoura-hills-ca/mip/willys-bbq-grill-1146696?lid=1146696,5.0 stars,CA,-118.74295,28434 Roadside Dr,,34.14251
http://www.IsabellasItalianKitchen.net,Agoura Hills,Isabella's Italian Kitchen,91301,,(818) 865-8472,http://www.yellowpages.com/agoura-hills-ca/mip/isabellas-italian-kitchen-458011191?lid=458011191,0.0 stars,CA,-118.7568,29020 Agoura Rd,,34.14344
http://www.oldplacecornell.com,Agoura Hills,Old Place Restaurant,91301,,(818) 706-9001,http://www.yellowpages.com/agoura-hills-ca/mip/old-place-restaurant-22305264?lid=22305264,5.0 stars,CA,-118.7787,29983 Mulholland Hwy,,34.11442
http://www.saddlepeaklodge.com,Calabasas,Saddle Peak Lodge,91302,,(818) 222-3888,http://www.yellowpages.com/calabasas-ca/mip/saddle-peak-lodge-11055232?lid=11055232,4.0 stars,CA,-118.69283,419 Cold Canyon Rd,,34.077984
,Agoura Hills,The Latigo Kid Mexican Restaurant and Cantina,91301,,(818) 889-1195,http://www.yellowpages.com/agoura-hills-ca/mip/the-latigo-kid-mexican-restaurant-and-cantina-9087608?lid=9087608,5.0 stars,CA,-118.7513,28914 Roadside Dr,,34.14409
http://www.padrirestaurant.net,Agoura Hills,Padri Italian Cuisine,91301,,(818) 865-3700,http://www.yellowpages.com/agoura-hills-ca/mip/padri-italian-cuisine-19824135?lid=19824135,4.0 stars,CA,-118.75629,29003 Agoura Rd,,34.14343
http://www.sageroomagoura.com/,Agoura Hills,Sage Room Agoura,91301,,(818) 735-3530,http://www.yellowpages.com/agoura-hills-ca/mip/sage-room-agoura-475038495?lid=475038495,0.0 stars,CA,-118.78914,5719 Lake Lindero Dr,,34.15538
http://www.islandsrestaurants.com/,Agoura Hills,Islands,91301,,(818) 879-8550,http://www.yellowpages.com/agoura-hills-ca/mip/islands-7664763?lid=7664763,4.5 stars,CA,-118.7631,29271 Agoura Rd,,34.14346
http://www.kingsfishhouse.com/,Calabasas,King's Fish House,91302,,(818) 225-1979,http://www.yellowpages.com/calabasas-ca/mip/kings-fish-house-1489634?lid=1489634,4.0 stars,CA,-118.64521,4798 Commons Way,,34.15489
http://www.calabasas.toscanova.com/,Calabasas,Toscanova,91302,,(818) 225-0499,http://www.yellowpages.com/calabasas-ca/mip/toscanova-468768355?lid=468768355,0.0 stars,CA,-118.64521,4799 Commons Way,,34.15489
http://www.eatatsalt.com,Calabasas,Salt,91302,,(818) 880-9260,http://www.yellowpages.com/calabasas-ca/mip/salt-472979840?lid=472979840,0.0 stars,CA,-118.69827,26500 Agoura Rd,,34.14381
http://www.redrobin.com/,Calabasas,Red Robin Gourmet Burgers,91302,,(818) 223-8112,http://www.yellowpages.com/calabasas-ca/mip/red-robin-gourmet-burgers-470887271?lid=470887271,2.5 stars,CA,-118.65038,24005 Calabasas Rd,,34.15281
http://www.finsinc.com,Westlake Village,Fins Seafood Grill,91361,,(805) 494-6494,http://www.yellowpages.com/westlake-village-ca/mip/fins-seafood-grill-474244990?lid=474244990,5.0 stars,CA,-118.828514,982 S Westlake Blvd Ste 8,,34.152782
http://www.johnnyrockets.com,Agoura Hills,Johnny Rockets,91301,,(818) 879-9933,http://www.yellowpages.com/agoura-hills-ca/mip/johnny-rockets-481177154?lid=481177154,0.0 stars,CA,-118.78638,5859 Larboard Ln,,34.15797
http://www.thecheesecakefactory.com/,Agoura Hills,The Cheesecake Factory,91301,,(818) 871-3000,http://www.yellowpages.com/agoura-hills-ca/mip/the-cheesecake-factory-473092982?lid=473092982,0.0 stars,CA,-118.71294,26950 Agoura Rd,,34.138035
http://www.italiadeli.com,Agoura Hills,Italia Deli & Bakery,91301,,(818) 991-4838,http://www.yellowpages.com/agoura-hills-ca/mip/italia-deli-bakery-11332221?lid=11332221,5.0 stars,CA,-118.75765,5657 Kanan Rd,,34.15291
http://agourasfamousdeli.com/,Agoura Hills,Agoura's Famous Deli & Restaurant,91301,,(818) 889-9113,http://www.yellowpages.com/agoura-hills-ca/mip/agouras-famous-deli-restaurant-1810496?lid=1810496,4.0 stars,CA,-118.75624,5915 Kanan Rd,,34.15731
http://www.guidosgroup.com,Calabasas,Guido's,91302,,(818) 222-6969,http://www.yellowpages.com/calabasas-ca/mip/guidos-467528437?lid=467528437,0.0 stars,CA,-118.63982,23536 Calabasas Rd,,34.15714
http://www.oscarslapaz.com/,Calabasas,La Paz Restaurant,91302,,(818) 880-8076,http://www.yellowpages.com/calabasas-ca/mip/la-paz-restaurant-11371644?lid=11371644,4.5 stars,CA,-118.7,4505 Las Virgenes Rd,,34.14081
http://www.spumonirestaurants.com,Calabasas,Spumoni,91302,,(818) 871-9848,http://www.yellowpages.com/calabasas-ca/mip/spumoni-1570113?lid=1570113,0.0 stars,CA,-118.69827,26500 Agoura Rd Ste 116,,34.14381
http://www.cornerbakerycafe.com,Calabasas,Corner Bakery Cafe,91302,,(818) 876-7340,http://www.yellowpages.com/calabasas-ca/mip/corner-bakery-cafe-7790940?lid=7790940,3.5 stars,CA,-118.64506,4776 Commons Way Ste A,,34.154636
http://www.bjsbrewhouse.com/,Westlake Village,BJ's Restaurants,91362,,(805) 497-9393,http://www.yellowpages.com/westlake-village-ca/mip/bjs-restaurants-11075722?lid=11075722,4.5 stars,CA,-118.8245,3955 E Thousand Oaks Blvd,,34.16191
http://www.boccacciosonthelake.com,Westlake Village,Boccaccio's Restaurant,91361,,(818) 889-8300,http://www.yellowpages.com/westlake-village-ca/mip/boccaccios-restaurant-2535943?lid=2535943,3.5 stars,CA,-118.822174,32123 Lindero Canyon Rd,,34.13825
http://www.farfallawestlakevillage.com,Westlake Village,Farfalla Westlake,91362,,(805) 497-2283,http://www.yellowpages.com/westlake-village-ca/mip/farfalla-westlake-4646390?lid=4646390,5.0 stars,CA,-118.822205,160 Promenade Way,,34.15869
http://thenapatavern.com,Westlake Village,Napa Grill,91362,,(805) 497-4911,http://www.yellowpages.com/westlake-village-ca/mip/napa-grill-459022258?lid=459022258,0.0 stars,CA,-118.82325,101 S Westlake Blvd,,34.160355
http://www.mariasitaliankitchen.com/,Agoura Hills,Maria's Italian Kitchen,91301,,(818) 865-8999,http://www.yellowpages.com/agoura-hills-ca/mip/marias-italian-kitchen-13257754?lid=13257754,3.5 stars,CA,-118.75824,29035 Thousand Oaks Blvd,,34.154305
http://www.ihop.com,Agoura Hills,IHOP,91301,,(818) 991-4957,http://www.yellowpages.com/agoura-hills-ca/mip/ihop-456868946?lid=456868946,0.0 stars,CA,-118.76172,5031 Kanan Rd,,34.143955
http://www.numerounopizzeria.com,Agoura Hills,Numero Uno,91301,,(818) 707-2121,http://www.yellowpages.com/agoura-hills-ca/mip/numero-uno-455033488?lid=455033488,3.0 stars,CA,-118.751175,28860 Roadside Dr,,34.14406
http://www.woodranch.com,Agoura Hills,Wood Ranch Bar B Que & Grill,91301,,(818) 889-9544,http://www.yellowpages.com/agoura-hills-ca/mip/wood-ranch-bar-b-que-grill-4270523?lid=4270523,0.0 stars,CA,-118.74324,28632 Roadside Dr,,34.14274
http://www.finsinc.com,Calabasas,Toureiffel,91302,,(818) 223-3467,http://www.yellowpages.com/calabasas-ca/mip/toureiffel-16873492?lid=16873492,3.5 stars,CA,-118.63868,23504 Calabasas Rd,,34.15752
http://www.rivieracalabasas.Com,Calabasas,Riviera Restaurant & Lounge,91302,,(818) 224-2163,http://www.yellowpages.com/calabasas-ca/mip/riviera-restaurant-lounge-12601178?lid=12601178,3.5 stars,CA,-118.64263,23683 Calabasas Rd,,34.156162
http://www.thegrill.com/,Westlake Village,Grill On The Alley,91362,,(805) 418-1760,http://www.yellowpages.com/westlake-village-ca/mip/grill-on-the-alley-472523957?lid=472523957,0.0 stars,CA,-118.82135,120 Promenade Way,,34.158886
http://www.stonefiregrill.com,Westlake Village,Stonefire Grill Restaurant,91362,,(805) 413-0300,http://www.yellowpages.com/westlake-village-ca/mip/stonefire-grill-restaurant-456809401?lid=456809401,0.0 stars,CA,-118.830284,3635 E Thousand Oaks Blvd,,34.164925
http://www.brentsdelicatessen.com,Westlake Village,Brent's Deli,91361,,(805) 557-1882,http://www.yellowpages.com/westlake-village-ca/mip/brents-deli-6222304?lid=6222304,5.0 stars,CA,-118.823975,2799 Townsgate Rd,,34.153088
http://www.med-rest.com,Westlake Village,Mediterraneo,91361,,(818) 889-9105,http://www.yellowpages.com/westlake-village-ca/mip/mediterraneo-6302253?lid=6302253,3.0 stars,CA,-118.81758,32037 Agoura Rd,,34.147995
http://www.yamatorestaurants.com,Agoura Hills,Yamato Restaurant,91301,,(818) 706-7711,http://www.yellowpages.com/agoura-hills-ca/mip/yamato-restaurant-15934283?lid=15934283,0.0 stars,CA,-118.745285,28700 Roadside Dr,,34.142925
http://thenala.com/directory/matana-sushi-grill,Agoura Hills,Matana Sushi & Grill,91301,,(818) 706-1255,http://www.yellowpages.com/agoura-hills-ca/mip/matana-sushi-grill-6119282?lid=6119282,0.0 stars,CA,-118.7816,30313 Canwood St,,34.147903
http://www.amecipizzaandpasta.com,Agoura Hills,Ameci Pizza & Pasta,91301,,(818) 889-7722,http://www.yellowpages.com/agoura-hills-ca/mip/ameci-pizza-pasta-11967093?lid=11967093,0.0 stars,CA,-118.788506,30651 Thousand Oaks Blvd Ste E,,34.15483
http://californiacrisp.com/,Westlake Village,California Crisp,91362,,(818) 865-9999,http://www.yellowpages.com/westlake-village-ca/mip/california-crisp-16553845?lid=16553845,1.0 stars,CA,-118.79497,5794 Lindero Canyon Rd,,34.15575
http://www.casaescobar.com,Westlake Village,Casa Escobar Westlake,91361,,(805) 777-7747,http://www.yellowpages.com/westlake-village-ca/mip/casa-escobar-westlake-466842645?lid=466842645,5.0 stars,CA,,2809 Agoura Rd,,
http://westlake.hyatt.com/hyatt/hotels/entertainment/restaurants/index.jsp,Westlake Village,Bella Terraza Restaurant,91361,,(805) 557-4710,http://www.yellowpages.com/westlake-village-ca/mip/bella-terraza-restaurant-458051832?lid=458051832,0.0 stars,CA,-118.82654,880 S Westlake Blvd,,34.15553
http://www.vivolicafe.com,Westlake Village,Vivoli Cafe & Trattoria,91362,,(818) 448-3027,http://www.yellowpages.com/westlake-village-ca/mip/vivoli-cafe-trattoria-474290711?lid=474290711,4.5 stars,CA,-118.82732,3825 E Thousand Oaks Blvd,,34.16338
http://www.rustico-restaurant.com,Westlake Village,Rustico Restaurant,91362,,(818) 889-0191,http://www.yellowpages.com/westlake-village-ca/mip/rustico-restaurant-5839398?lid=5839398,3.0 stars,CA,-118.78766,1125 Lindero Canyon Rd,,34.183563
http://www.lurefishhouse.com/,Westlake Village,Lure Fish House,91362,,(818) 651-6611,http://www.yellowpages.com/westlake-village-ca/mip/lure-fish-house-475618026?lid=475618026,0.0 stars,CA,-118.80216,30970 Russell Ranch Road,,34.151005
http://www.belliniosteria.com,Westlake Village,Mandevilla Restaurant,91361,,(805) 497-8482,http://www.yellowpages.com/westlake-village-ca/mip/mandevilla-restaurant-466007420?lid=466007420,0.0 stars,CA,-118.8282,951 S Westlake Blvd Ste 102,,34.15344
http://www.johnnyps.com,Westlake Village,Johnny P's A Place For Ribs,91361,,(805) 379-9844,http://www.yellowpages.com/westlake-village-ca/mip/johnny-ps-a-place-for-ribs-8948041?lid=8948041,4.0 stars,CA,-118.8282,951 S Westlake Blvd Ste 114,,34.15344
http://www.piatti.com/,Westlake Village,Piatti Thousand Oaks,91362,,(805) 371-5600,http://www.yellowpages.com/westlake-village-ca/mip/piatti-thousand-oaks-467215455?lid=467215455,4.0 stars,CA,-118.82325,101 S Westlake Blvd,,34.160355
http://www.bauduccorestaurant.com,Westlake Village,Bauducco's Italian Restaurant,91361,,(805) 495-4623,http://www.yellowpages.com/westlake-village-ca/mip/bauduccos-italian-restaurant-10816955?lid=10816955,4.5 stars,CA,-118.824745,2839 Agoura Rd,,34.150303
http://www.macaronigrill.com/,Westlake Village,Romano's Macaroni Grill,91362,,(805) 370-1133,http://www.yellowpages.com/westlake-village-ca/mip/romanos-macaroni-grill-475411877?lid=475411877,5.0 stars,CA,-118.82271,4000 E Thousand Oaks Blvd,,34.16081
http://www.tikkagrill.com,Westlake Village,Tikka Grill,91362,,(818) 597-0048,http://www.yellowpages.com/westlake-village-ca/mip/tikka-grill-2578750?lid=2578750,0.0 stars,CA,-118.795,5790 Lindero Canyon Rd Ste D,,34.155704
,Westlake Village,Thousand Oaks Fish & Chips,91362,,(805) 495-1614,http://www.yellowpages.com/westlake-village-ca/mip/thousand-oaks-fish-chips-455991012?lid=455991012,5.0 stars,CA,-118.82732,3825 E Thousand Oaks Blvd Ste H,,34.16338
http://www.fourseasons.com,Westlake Village,Onyx,91362,,(818) 575-3000,http://www.yellowpages.com/westlake-village-ca/mip/onyx-480139196?lid=480139196,0.0 stars,CA,-118.8064,2 Dole Dr,,34.15209
http://www.etorna.net,Westlake Village,Etorna Restaurant,91361,,(818) 879-0054,http://www.yellowpages.com/westlake-village-ca/mip/etorna-restaurant-462490521?lid=462490521,0.0 stars,CA,-118.81906,4661 Lakeview Canyon Rd,,34.14871
,Westlake Village,Tomodachi Restaurant,91361,,(805) 777-7578,http://www.yellowpages.com/westlake-village-ca/mip/tomodachi-restaurant-6660224?lid=6660224,0.0 stars,CA,-118.825424,2779 Agoura Rd,,34.1506
